t_s,frame,tag_detected,state,pan_deg,tilt_deg,eu_px,ev_px,eu_s_px,ev_s_px,err_px,dpan,dtilt,steer_ff,in_deadband,clamped_pan,clamped_tilt,servo_sent,tag_conf,lost_t
186.644,4008,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.81
186.685,4009,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.85
186.727,4010,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.89
186.765,4011,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.93
186.814,4012,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.97
186.856,4013,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.02
186.907,4014,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.06
186.947,4015,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.11
186.992,4016,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.15
187.029,4017,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.2
187.074,4018,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.24
187.113,4019,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.28
187.159,4020,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.32
187.197,4021,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.37
187.247,4022,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.4
187.286,4023,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.45
187.335,4024,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.49
187.374,4025,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.54
187.422,4026,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.58
187.465,4027,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.63
187.511,4028,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.67
187.553,4029,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.72
187.600,4030,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.76
187.642,4031,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.81
187.688,4032,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.85
187.732,4033,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.89
187.780,4034,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.94
187.825,4035,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,4.99
187.874,4036,0,chasing,0.0,0.0,,,,,,,,,,,,,,
187.919,4037,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.0
187.971,4038,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.05
188.012,4039,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.1
188.057,4040,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.14
188.097,4041,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.18
188.144,4042,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.22
188.185,4043,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.27
188.231,4044,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.31
188.271,4045,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.36
188.317,4046,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.4
188.359,4047,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.44
188.406,4048,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.49
188.447,4049,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.53
188.489,4050,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.57
188.530,4051,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.62
188.576,4052,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.66
188.617,4053,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.7
188.697,4054,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.78
188.739,4055,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.82
188.789,4056,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.87
188.830,4057,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.91
188.879,4058,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,0.96
188.975,4059,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.05
189.022,4060,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.1
189.064,4061,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.15
189.114,4062,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.19
189.156,4063,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.24
189.220,4064,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.3
189.261,4065,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.35
189.310,4066,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.39
189.350,4067,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.44
189.394,4068,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.48
189.436,4069,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.52
189.484,4070,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.56
189.526,4071,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.61
189.574,4072,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.65
189.616,4073,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.7
189.665,4074,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.74
189.704,4075,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.79
189.748,4076,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.83
189.787,4077,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.87
189.837,4078,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.92
189.879,4079,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,1.96
189.925,4080,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.01
189.966,4081,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.05
190.014,4082,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.09
190.054,4083,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.14
190.098,4084,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.18
190.139,4085,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.22
190.185,4086,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.27
190.226,4087,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.31
190.273,4088,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.35
190.314,4089,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.4
190.361,4090,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.44
190.401,4091,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.49
190.447,4092,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.53
190.486,4093,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.57
190.532,4094,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.61
190.573,4095,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.66
190.621,4096,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.7
190.659,4097,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.75
190.705,4098,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.79
190.746,4099,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.83
190.794,4100,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.87
190.835,4101,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.92
190.882,4102,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,2.96
190.923,4103,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.01
190.969,4104,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.05
191.008,4105,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.1
191.054,4106,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.13
191.099,4107,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.18
191.145,4108,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.23
191.186,4109,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.27
191.230,4110,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.31
191.276,4111,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.36
191.322,4112,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.4
191.362,4113,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.45
191.409,4114,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.49
191.447,4115,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.54
191.493,4116,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.57
191.534,4117,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.62
191.579,4118,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.66
191.620,4119,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.7
191.668,4120,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.75
191.707,4121,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.79
191.754,4122,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.83
191.796,4123,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.88
191.850,4124,0,tag_lost_countdown,0.0,0.0,,,,,,,,,,,,,,3.92
